0,51.5092869356825,-0.161032537681752,-0.0126585132675029,0.0468445140261905,-1.54731745532158
0.5,51.5092816086089,-0.161030597092339,0.146292922656227,-0.0191405019006729,-3.80510913065944
1,51.5092813506015,-0.161032545411858,0.241449096264608,0.0121668420906409,0.764228422397262
1.5,51.5092830139866,-0.161032570046481,0.512895110226338,-0.013935793365672,0.414348084761893
2,51.5092857959385,-0.16103257110964,0.772712778021767,0.00851711486187818,-0.559678669342726
2.5,51.5092900669739,-0.161032716914461,0.979696425523072,0.00922020443017783,0.520074615642167
3,51.5092951066689,-0.161031948889602,1.23650865355049,0.0112434707103665,0.317025408703662
3.5,51.5093007231165,-0.161031029937158,1.23995354805625,-0.0190047989812492,1.09730939039072
4,51.5093066079446,-0.161030434517422,1.24870717797254,-0.0109431996309506,-3.37398661381479
4.5,51.5093120993727,-0.161029642334223,1.24760834056077,-0.0030455636830134,-0.46948458310947
5,51.5093177266554,-0.161029172894714,1.23061593618622,0.00136642538767726,-0.252687122012877
5.5,51.5093235700784,-0.16102887345645,1.25242362949888,-0.030774987884669,0.651627748119495
6,51.5093290380274,-0.16102854506267,1.23319591087325,0.0347542987111813,-1.79685908943333
6.5,51.5093345906611,-0.161027869915805,1.26281565613943,0.0302734551070808,2.78526715483965
7,51.509340258321,-0.161027443699878,1.27464095395285,-0.0118240906316303,-0.71869956580218
7.5,51.5093460447609,-0.161026985208175,1.26852602168937,0.0150996195037871,1.39530383210361
8,51.5093516412528,-0.161026456734536,1.23687191653928,0.00216385754185908,-2.34391808362656
8.5,51.5093572511502,-0.161026076492685,1.25824076366883,-0.00522974250125149,-2.75960027968187
9,51.5093628665728,-0.161025654406286,1.26295747442139,0.01778945933601,-1.73754819923329
9.5,51.509368550984,-0.161025095141854,1.27964662896745,0.0395324798329993,7.07770170335192
10,51.5093741614291,-0.161024658576422,1.23423674968357,0.0366259634029112,3.34225017755293
10.5,51.5093797789097,-0.161024423386406,1.25572968900275,0.0148957732271873,1.42323922056355
11,51.5093854278024,-0.161024287630806,1.27988019483665,0.0025234717067058,1.5037368443183
11.5,51.5093911533892,-0.161024126833004,1.25582893231365,0.0305576945173693,-0.126283717141657
12,51.5093967479937,-0.161023993581836,1.2601769210261,-0.00836522192319874,-0.158746002652426
12.5,51.5094023949673,-0.161024036763915,1.23105616168969,-0.0219407858854636,0.404612547346136
13,51.509407891493,-0.161024092629478,1.23585263758882,0.000521958257327069,-1.21465385833595
13.5,51.5094135066348,-0.161024107086671,1.23920527546796,0.00719477528777766,-1.90638526927016
14,51.5094190606961,-0.161024068858068,1.25245286342632,0.00942999077030905,-1.50872336532925
14.5,51.509424755725,-0.16102415533922,1.25445965159805,-0.0411062734929751,1.37053566516909
15,51.5094303285667,-0.161024439157236,1.24371707047204,-0.0372850934496426,-3.08511528912634
15.5,51.5094359571194,-0.161024599517924,1.2256960629377,-0.0152817800804996,-5.10973345313533
16,51.509441404429,-0.161024626793291,1.20352840433889,-0.00699661489148062,-2.65386086116508
16.5,51.5094469976184,-0.161024592782818,1.25093387693329,-0.00822467368347239,-0.109245328649961
17,51.5094524844227,-0.161024578791374,1.20359149085553,-0.00322275352405507,-1.70785034624141
17.5,51.5094580662622,-0.161024551414138,1.24796477789559,-0.00250104225874827,-2.45234469154652
18,51.5094636725965,-0.161024432685555,1.24835316492717,0.00470079744569274,-1.73413865002348
18.5,51.5094692983861,-0.161024342872233,1.23316119463563,-0.0118193462673133,-0.800811593210194
19,51.5094748325483,-0.161024232504207,1.24216265606825,0.00228042751627104,-1.49671081673264
19.5,51.5094805164096,-0.16102400693673,1.25844066491845,0.0157040721506088,2.59285543404948
20,51.5094861558827,-0.161023813463451,1.25821365001578,0.0115102770572072,0.989034198158438
20.5,51.5094917338043,-0.161023672303219,1.23168781036427,0.00330889841086066,-0.409978612063036
21,51.5094973207293,-0.161023467289498,1.23680504912303,0.0188740896891302,-1.36365155649608
21.5,51.5095028028463,-0.161023188764438,1.21906058405337,0.00535468885213454,3.95340146172911
22,51.5095083628381,-0.16102320465274,1.25047125308954,-0.0307135723721459,-1.43033163654229
22.5,51.5095139899161,-0.161023345091944,1.23721591501322,-0.0206378682680495,-2.37015376102805
23,51.50951966225,-0.161023400167546,1.26179320962808,-0.0188933909433427,1.74989432703123
23.5,51.5095252185523,-0.161023346677175,1.20645050426443,0.0239075855753642,1.19156344925466
24,51.509530781131,-0.161023225271172,1.24105662637765,0.00626880834585133,-2.85582732851959
24.5,51.5095363423759,-0.161023173597596,1.22634233998538,-0.0102848283369848,0.0667658113017177
25,51.5095419605911,-0.16102317885782,1.24988784238783,-0.00854490211088103,1.24906020254983
25.5,51.5095475932742,-0.161023354718681,1.2427342134421,-0.0470659382821857,-0.483103735845477
26,51.5095532436166,-0.161023472523498,1.25591269895869,-0.000885839126481947,-0.180264999088943
26.5,51.5095588556346,-0.161023564142848,1.24504056460301,-0.0269116948433221,-4.0711682308712
27,51.5095644535117,-0.161023638558769,1.21854988743736,-0.00845252618835368,-1.03330603840428
27.5,51.5095699806682,-0.161023760565182,1.24296917721157,-0.0523224843580974,3.57916194152766
28,51.509575626023,-0.16102408279048,1.24534786789984,-0.0367380132394744,-0.596561564436452
28.5,51.5095812169302,-0.161024337208493,1.24007757280537,-0.0372841552877022,0.520895476337424
29,51.5095868377055,-0.161024663941998,1.24431048469872,-0.0494998080484889,-4.21971979016427
29.5,51.509592396409,-0.161024942309301,1.23108942897259,-0.031293794006455,-2.5298697916881
30,51.5095980384475,-0.161025041618593,1.25347892025215,-0.00612521048163544,-2.98056978299828
30.5,51.50960373095,-0.161025090885714,1.25693290528451,-0.0154203329395826,-1.06839465144748
31,51.5096093827921,-0.161025106089195,1.25881250052773,-0.0117244071406461,1.59532983433463
31.5,51.5096150194134,-0.161025137036218,1.24049903424596,-0.00170806869310884,-0.44069588875347
32,51.5096206007374,-0.161025136425204,1.23675168119678,-0.0191550267901204,3.27350801173147
32.5,51.5096256159516,-0.161025225104875,1.01125216898043,-0.0186395004714201,-1.21247864592872
33,51.5096294350421,-0.161025336328641,0.743921998787934,-0.0152805960272675,-4.33737184534046
33.5,51.5096321900919,-0.161025414582595,0.503200449372752,-0.026565523092215,-1.92151209081903
34,51.5096337195819,-0.161025455313925,0.231178759203997,0.000599672872009236,1.03925588311114
34.5,51.5096347289836,-0.161025125780212,0.228649022807694,0.0683744537599436,15.8930176476006
35,51.5096358555597,-0.161024319154432,0.254540374871587,0.13091338057651,29.0201776138784
35.5,51.5096368198235,-0.161023128667885,0.182596960631195,0.178661995992394,44.6691023677216
36,51.5096374691826,-0.161021660037625,0.110240804925125,0.214174894621883,61.3209794619133
36.5,51.5096378443112,-0.161019999499842,0.0639931766293405,0.227204791322603,77.0750210931447
37,51.5096380064155,-0.161018279045156,0.0116282704914955,0.225940846623374,89.0163722273299
37.5,51.5096378813225,-0.161016627188108,-0.0567183857665823,0.237153377621232,105.538494615728
38,51.5096374843174,-0.161014819351888,-0.120510928337487,0.237241179350316,116.803074629379
38.5,51.5096368841081,-0.161013407764699,-0.151638935285767,0.16458864630108,128.492592486554
39,51.5096360295704,-0.161012327116243,-0.23317837201063,0.12817442897244,144.878546109839
39.5,51.5096349991,-0.161011626413731,-0.227201432697897,0.0679641128006872,166.268963060281
40,51.5096339504699,-0.161011356611232,-0.250026957643832,0.00423943792477083,179.021854095194
40.5,51.5096321383209,-0.161011180210859,-0.526683866062103,0.0326405320578782,179.20935937431
41,51.5096291369822,-0.161011111683339,-0.773805685714036,-0.025699627234164,178.726494219408
41.5,51.5096250319547,-0.161011127571684,-1.02651295975065,0.014782724374969,186.206338794808
42,51.509619836827,-0.161011036149438,-1.24182911075284,-0.000362552335410132,182.81444684602
42.5,51.509614207723,-0.161010838561784,-1.25061622444093,0.0182729438141843,176.085923963454
43,51.509608580236,-0.161010652904414,-1.24966510441464,0.0226148556314873,177.470939626128
43.5,51.5096030380536,-0.161010626235882,-1.23591370888968,-0.0118677113217123,182.315535660619
44,51.509597471164,-0.161010679861236,-1.23587033277672,-0.0229601677733509,178.811676071541
44.5,51.5095919901126,-0.161010693459257,-1.21935478929678,0.00459789386542413,181.452952100912
45,51.5095864032167,-0.161010501715821,-1.2657810471607,0.0236247286005961,177.529511613763
45.5,51.5095807976477,-0.161010420881314,-1.23663436035368,-0.0177293867131823,180.935641245634
46,51.5095751583944,-0.161010436553061,-1.26487445895873,0.00389154758231644,181.721881117238
46.5,51.5095696284573,-0.16101048451747,-1.20626702193495,-0.0406511338069719,178.924363284953
47,51.5095640766001,-0.161010675277959,-1.26740008274118,-0.029953734210538,176.700325698273
47.5,51.5095584966351,-0.161010847980336,-1.22281736701858,-0.0287140876004379,178.164099075917
48,51.5095529172223,-0.161011040656196,-1.24853725423461,-0.0303535267996759,178.965109844192
48.5,51.5095472580344,-0.161011124895573,-1.2684738663902,0.00162736832795368,182.903221792677
49,51.5095416307742,-0.161011202761927,-1.23202764916961,-0.0304631983953856,182.036695688414
49.5,51.509536076806,-0.161011049073817,-1.25854102322811,0.041575708591902,175.437756393964
50,51.5095303623864,-0.161010959433763,-1.2759596101345,-0.00536497147456598,183.379680761883
50.5,51.5095247433179,-0.161010877449156,-1.24869227622847,0.0143134445344488,176.994472357734
51,51.509519022307,-0.161010749993574,-1.28403738859681,0.00580534651683703,175.328432995151
51.5,51.5095134083848,-0.161010761156888,-1.24396586942664,0.00476842470170329,180.62742886855
52,51.5095078463576,-0.161010678589488,-1.23586584618321,0.0176927907480919,183.522750994406
52.5,51.5095022961142,-0.161010515648363,-1.23666796523005,0.00862977428069089,176.836961198485
53,51.5094967279032,-0.161010523680874,-1.23741975302293,-0.0126450821935529,181.840880088453
53.5,51.5094911208716,-0.161010591949347,-1.27619483700905,0.00144992417748657,184.167838417525
54,51.509485372995,-0.1610105739909,-1.26589272001851,-0.00882575263188583,182.210043756987
54.5,51.5094797683895,-0.161010600898638,-1.25129853967193,-0.00738061138645854,181.347543998565
55,51.5094740367424,-0.16101054645557,-1.28340616071572,0.000708314662010087,176.401948958717
55.5,51.509468415856,-0.161010429891077,-1.2370007687044,0.0256433840427121,179.088006812227
56,51.5094627996823,-0.161010349402108,-1.25966317798998,-0.00932704558529681,177.429385947797
56.5,51.5094571936214,-0.161010270049185,-1.23663385834872,0.017973405298573,177.638434910204
57,51.5094516572149,-0.161010199338617,-1.24392830640463,0.00170983157724551,179.01217401657
